,,,,,TestName,UUT Current Measurment,24 VDC Measurment,5 VDC Measurment,3.3 VDC Measurment,1.35 VDC Measurment,1.275 VDC Measurment,VDC w/18 VAC Power,VDC w/7 VAC Power,Program & Verify Hardware,Program & Verify Serial Number,Verify Software Number,AI1 Data Calibrated,AI2 Data Calibrated,AI3 Data Calibrated,AI4 Data Calibrated,AI5 Data Calibrated,AI6 Data Calibrated,AI7 Data Calibrated,AI8 Data Calibrated,AI9 Data Calibrated,AI1 Calibration,AI2 Calibration,AI3 Calibration,AI4 Calibration,AI5 Calibration,AI6 Calibration,AI7 Calibration,AI8 Calibration,AI9 Calibration,UIO1 Data Calibrated,2.5V Reference Data Calibrated,UIO1 Calibration,2.5V Reference Calibration,2.5V_Buf Reference,UI1 Data Calibrated,UI1 Calibration,AO1 Data Calibrated,AO1 Calibration,Binary Output 1 Led ON,Binary Output 2 Led ON,Binary Output 3 Led ON,Binary Output 4 Led ON,Binary Output 5 Led ON,Binary Output 6 Led ON,Binary Output 7 Led ON,Binary Output 8 Led ON,Binary Output 9 Led ON,Binary Output 10 Led ON,Binary Output 11 Led ON,Binary Output 12 Led ON,Binary Output 13 Led ON,24 VAC Binary Output 1,24 VAC Binary Output 2,24 VAC Binary Output 3,24 VAC Binary Output 4,24 VAC Binary Output 5,24 VAC Binary Output 6,24 VAC Binary Output 7,24 VAC Binary Output 8,24 VAC Binary Output 9,24 VAC Binary Output 10,24 VAC Binary Output 11,24 VAC Binary Output 12,24 VAC Binary Output 13,Binary Output 1 Led OFF,Binary Output 2 Led OFF,Binary Output 3 Led OFF,Binary Output 4 Led OFF,Binary Output 5 Led OFF,Binary Output 6 Led OFF,Binary Output 7 Led OFF,Binary Output 8 Led OFF,Binary Output 9 Led OFF,Binary Output 10 Led OFF,Binary Output 11 Led OFF,Binary Output 12 Led OFF,Binary Output 13 Led OFF,0 VAC Binary Output 1,0 VAC  Binary Output 2,0 VAC  Binary Output 3,0 VAC  Binary Output 4,0 VAC  Binary Output 5,0 VAC  Binary Output 6,0 VAC  Binary Output 7,0 VAC  Binary Output 8,0 VAC  Binary Output 9,0 VAC  Binary Output 10,0 VAC  Binary Output 11,0 VAC  Binary Output 12,0 VAC  Binary Output 13,Binary Input 1 High,Binary Input 2 High,Binary Input 3 High,Binary Input 4 High,Binary Input 5 High,Binary Input 6 High,Binary Input 7 High,Binary Input 8 High,Binary Input 9 High,Binary Input 10 High,Binary Input 11 High,Binary Input 12 High,Binary Input 13 High,Binary Input 14 High,Binary Input 15 High,Binary Input 16 High,Binary Input 1 Low,Binary Input 2 Low,Binary Input 3 Low,Binary Input 4 Low,Binary Input 5 Low,Binary Input 6 Low,Binary Input 7 Low,Binary Input 8 Low,Binary Input 9 Low,Binary Input 10 Low,Binary Input 11 Low,Binary Input 12 Low,Binary Input 13 Low,Binary Input 14 Low,Binary Input 15 Low,Binary Input 16 Low,AI1 Resistance Input Mode 10k,AI2 Resistance Input Mode 10k,AI3 Resistance Input Mode 10k,AI4 Resistance Input Mode 10k,AI5 Resistance Input Mode 10k,AI6 Resistance Input Mode 10k,AI7 Resistance Input Mode 10k,AI8 Resistance Input Mode 10k,AI9 Resistance Input Mode 10k,AO1 Voltage Output Mode 10V,AO1 Voltage Output Mode 0V,AO1 Current Output Mode 10 mA,AO1 Current Output Mode 0 mA,AO1 PWM Output Mode 80Hz,UI1 Voltage Input Mode 10V,UI1 Current Input Mode 10mA,UI1 Resistance Input Mode 10k,UIO1 Current Input Mode 10mA,UIO1 Resistance Input Mode 10k,UIO1 Binary Input Mode "0",UIO1 Binary Input Mode "1",UIO1 Voltage Output Mode 10V,UIO1 Voltage Output Mode 0V,UART Test,UART LED11 Test,UART LED12 Test,UART LED13 Test,UART LED14 Test,USB Host J2 Test,USB Device P13 Test,Ethernet Loockback Test,System LEDs Test ON,LED9 Test ON,LED10 Test ON,LED3 Test ON,System LEDs Test OFF,LED9 Test OFF,LED10 Test OFF,LED3 Test OFF,LCD Display 1 Test,LCD Display 2 Test,Push-Bottom Test,Rotary Switch Test,Setting Calibration RTC_CLK_OUT,RTC_CLK_OUT Test,Match Date Calibration,Incrementing Date,Mac Address Assigment,Mac Address Assigned,Hardware Programmed,Serial Number Programmed,Login to SO and Change Directory,Request Cert and Certificate Installed,PS Processor Version,Device Tree md5sum,Device Tree (copy) md5sum,Field Kernel md5sum,Field Kernel (copy) md5sum,Recovery Kernel md5sum,U-boot md5sum,Reset Controller,Disable Debug Console
S230303973,18/01/2023 10:26:30 p. m.,708.12s,1,Passed,,0.183685,23.6459997,5.0143765,3.30666299,1.34940204,1.2784633,23.6474984,1.95023899,Passed,Passed,011F81,0288FFDD7FE90B0D9C40000D,0289FFDA7FDA0B0C9C3F000D,028AFFD57FD90B099C420012,028BFFD17FD70B099C410016,028CFFD17FD60B049C400018,028DFFCC7FD40B049C3E001B,028EFFCA7FD00B069C40001B,028FFFD57FD80B0B9C410012,0290FFCA7FDA0B0B9C44001B,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544CF00195774000C9C4D00182729,02929C2E,Passed,Passed,2498.90042,0286D88276E40B4D6E01001189D80016,Passed,02876E1C001D,Passed,61745,59573,34711,81744,66725,67307,73701,73686,35950,43731,11044,64289,73836,23.869617,23.8696589,23.8700579,23.8719751,23.8720204,23.8723239,23.8722905,23.8722331,23.8722552,23.8696826,23.870965,23.8731543,23.8733649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104890958,0.108418122,0.112674517,0.140706368,0.139920471,0.12667287,0.122044151,0.136230334,0.102669113,0.103024577,0.125308318,0.137584437,0.125659104,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10002,10000,10001,10000,10000,10000,10000,10000,10000,10.04,0.01,9.75,0.00,80.32,10.00,10.00,9995,10.01,10021,Passed,Passed,9.97,0.04,Passed,23549,55731,30600,28854,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.3109,Passed,Passed,Passed,00:12:EA:11:02:A0,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230303170,18/01/2023 10:36:55 p. m.,517.43s,1,Passed,,0.186539,23.8680811,5.00021892,3.32099036,1.34700819,1.27544349,23.8696568,23.8693542,Passed,Passed,011F81,0288FFCD7FDF0B0A9C69000D,0289FFD47FD60B099C69000C,028AFFC77FD80B079C690012,028BFFC97FD30B079C66001A,028CFFCE7FD50B039C65001A,028DFFD07FD20B059C64001A,028EFFCC7FD10B069C65001D,028FFFCE7FD70B099C690011,0290FFCA7FDB0B0B9C6B001B,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544B2001E5799001E9C7C00182719,02929C54,Passed,Passed,2501.25325,0286D99177720B586E5A000D8A780010,Passed,02876E8C001C,Passed,57215,57347,33394,79779,62943,66725,73671,71791,39198,42145,8089,70247,80247,23.8698125,23.8700456,23.8700938,23.8719646,23.8721545,23.8720671,23.8721633,23.8723727,23.8721393,23.8698928,23.8710218,23.8730398,23.873272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101002927,0.108253406,0.1088437,0.131838154,0.13350697,0.131072964,0.122433403,0.140653627,0.111470473,0.133543589,0.146180109,0.137045465,0.140250879,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9997,10001,9999,9999,10000,10000,10000,10000,9999,10.06,0.02,9.85,0.00,80.25,9.99,9.98,9993,10.01,10009,Passed,Passed,10.00,0.04,Passed,24850,58063,31535,29620,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32771.1475,Passed,Passed,Passed,00:12:EA:11:02:A1,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230303558,18/01/2023 10:39:16 p. m.,489.39s,2,Failed,Setting Calibration RTC_CLK_OUT,0.190445,23.7025327,4.97969307,3.32959685,1.34346044,1.27159326,23.7029275,1.78170609,Passed,Passed,011F81,0288FFB47FFA0B119C920005,0289FFBF7FEF0B0F9C940007,028AFFBB7FE60B089C93000A,028BFFB87FEC0B069C95000B,028CFFBD7FE70B049C90000F,028DFFB57FE90B049C900011,028EFFB77FE60B069C99000D,028FFFC17FEA0B089C930008,0290FFBC7FEA0B0B9C98000F,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544FE000D57BA00059C980018270D,02929C80,Passed,Passed,2503.97931,0286D9E377AB0B636DFC001789FB0010,Passed,02876E12001E,Passed,66598,50698,64194,63761,64642,72776,68052,60645,55114,64075,71136,28592,23380,23.8801881,23.8804569,23.8803421,23.8824656,23.8824549,23.8824706,23.8825113,23.8826074,23.8824435,23.881189,23.8811117,23.8835471,23.8838683,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706877926,0.0705403634,0.0693258696,0.0674748274,0.0730129435,0.0700918528,0.0794228152,0.0848924588,0.0887075529,0.0918325174,0.0906107307,0.0946263024,0.0971812006,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9993,9996,9996,9996,9996,9996,9998,9997,9998,10.09,0.00,9.86,0.00,80.22,9.99,10.01,9997,10.01,9996,Passed,Passed,10.05,0.04,Passed,19071,35577,8439,17561,Passed,Passed,Passed,Passed,99999,99999,45383,Passed,0,0,0,Passed,Passed,Passed,Passed,Failed,,,,,,,,,,,,,,,,,,
S230304020,18/01/2023 10:47:58 p. m.,505.53s,2,Passed,,0.186829,23.7726458,4.98921183,3.33958751,1.3528025,1.27444541,23.7732164,1.85514333,Passed,Passed,011F81,0288FFCC7FEE0B129C450004,0289FFD27FEB0B129C47FFFA,028AFFCE7FE30B0C9C42000E,028BFFCA7FE80B0A9C490007,028CFFCC7FE30B079C450009,028DFFC97FE70B089C46000D,028EFFC67FE60B0B9C420013,028FFFCF7FEA0B0C9C47000A,0290FFC77FE90B0E9C4F0008,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,02854504000C576500069C4D000D2712,02929C33,Passed,Passed,2499.17306,0286DAEB78360B716E6400148A73000E,Passed,02876E3E001B,Passed,73896,52941,65709,66492,69870,76910,74266,61367,69559,72362,72760,16646,22692,23.8791202,23.8793738,23.8795495,23.8815714,23.8816073,23.8816869,23.8816496,23.8817881,23.8818841,23.8802408,23.8803949,23.8830614,23.8825258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114092642,0.136378811,0.144162178,0.13870227,0.129340353,0.134868733,0.13881683,0.142289267,0.144420806,0.139197005,0.139136334,0.128544746,0.132594666,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10002,10001,10000,10001,10000,10001,10001,10001,10001,10.06,0.00,10.01,0.00,80.30,10.00,10.01,9996,10.01,10005,Passed,Passed,10.03,0.04,Passed,19483,35950,8089,16410,Passed,Passed,Passed,Passed,99999,99999,41375,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.8476,Passed,Passed,Passed,00:12:EA:11:02:A2,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230303795,18/01/2023 10:50:05 p. m.,569.36s,1,Failed,Match Date Calibration,0.190201,23.7309659,4.97566714,3.34804431,1.34862858,1.27063267,23.7324796,1.85621769,Passed,Passed,011F81,0288FFE37FDA0B0C9C1F000C,0289FFE77FDB0B099C20000D,028AFFDF7FD20B059C210013,028BFFDD7FD90B079C220014,028CFFDE7FD70B009C220015,028DFFDE7FDB0B029C210016,028EFFD87FD00B029C240016,028FFFE17FD70B089C230010,0290FFD97FDD0B089C290015,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544F60015576B000E9C28001D2718,02929C13,Passed,Passed,2497.18543,0286DBA5788E0B736DE3000D89C00014,Passed,02876E170019,Passed,60217,58412,34012,81289,62170,61665,74673,63516,38959,41232,6628,68308,80769,23.8723293,23.8725047,23.8726428,23.8744139,23.8745029,23.8746793,23.8745412,23.8744673,23.87477,23.8723217,23.8735254,23.8755583,23.8755461,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112332267,0.114227321,0.119012149,0.155854155,0.147047709,0.136276417,0.131312137,0.151740151,0.111966496,0.145385299,0.157660535,0.147325639,0.152676893,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10008,10004,10007,10004,10004,10001,10002,10005,10003,10.09,0.01,9.82,0.01,80.32,10.00,9.99,9997,10.01,10007,Passed,Passed,10.06,0.04,Passed,24850,58031,31535,30238,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32771.1975,Failed,,,,,,,,,,,,,,,,
S230303791,18/01/2023 11:00:35 p. m.,515.41s,1,Passed,,0.188873,23.6964176,5.00731968,3.33903221,1.34681186,1.27035245,23.6979061,1.89654104,Passed,Passed,011F81,0288FFDF7FDF0B089C0D0012,0289FFD67FD80B069C0C0015,028AFFD77FD90B029C100017,028BFFD07FD90B059C100019,028CFFCE7FD80AFC9C0F001A,028DFFC77FD60AFC9C100019,028EFFC67FD20AFD9C150016,028FFFD37FD60B059C110015,0290FFC77FDB0B0A9C1C0015,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544B400145756000C9C1E001B2715,02929BFC,Passed,Passed,2495.74129,0286DAFA782D0B706DEF000E89B90014,Passed,02876E38001D,Passed,60504,58816,34315,81806,61611,65709,74178,68386,39512,43984,8089,71758,84088,23.8674079,23.8677097,23.8680791,23.8698686,23.8699961,23.8699723,23.8701825,23.8702501,23.8701439,23.8676883,23.8689229,23.8711494,23.8709883,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102786118,0.108775861,0.113715009,0.13601085,0.132428134,0.124973828,0.115966533,0.12729553,0.100321213,0.116578959,0.124908913,0.114345677,0.106832789,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9999,10000,10000,9999,10000,10000,10000,10000,10000,10.08,0.00,10.16,0.00,80.31,10.00,9.98,9998,10.01,10003,Passed,Passed,10.03,0.04,Passed,24532,58474,31649,30238,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.4313,Passed,Passed,Passed,00:12:EA:11:02:A3,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230303565,18/01/2023 11:03:35 p. m.,695.91s,2,Passed,,0.186783,23.7423855,5.00560839,3.32242436,1.35134215,1.27005777,23.743329,1.91359574,Passed,Passed,011F81,0288FFE07FED0B149C78000E,0289FFDE7FE60B129C7A0004,028AFFD47FE50B0F9C7F000A,028BFFD27FE70B0D9C7A0017,028CFFD07FE50B0C9C83000C,028DFFD27FE40B0D9C85000B,028EFFC47FE60B0E9C80000D,028FFFD27FED0B0E9C820004,0290FFC07FED0B119C890011,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544E8001357A4FFFA9C900002270C,02929C69,Passed,Passed,2502.53588,0286D9CC77960B5E6E3000108A4D000C,Passed,02876E7F001A,Passed,71407,57708,66704,67389,61148,79150,72005,57446,64711,68386,71033,27371,23210,23.877384,23.8778401,23.8782056,23.8809966,23.8814907,23.8818736,23.8820968,23.8822101,23.8823176,23.8807349,23.8810128,23.8835779,23.8839469,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736860511,0.0758862368,0.0796229941,0.0767535512,0.0839414355,0.0847486357,0.0906086084,0.0900934916,0.0952387816,0.0990152567,0.0959350944,0.0988399912,0.0991996149,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9999,9998,9997,9999,9998,9998,9997,9999,9999,10.07,0.01,9.84,0.00,80.36,10.00,10.02,10000,10.01,9989,Passed,Passed,10.02,0.04,Passed,19278,36134,7733,17561,Passed,Passed,Passed,Passed,99999,99999,44543,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.0782,Passed,Passed,Passed,00:12:EA:11:02:A4,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230304006,18/01/2023 11:13:52 p. m.,503.82s,2,Passed,,0.187103,23.7786222,5.02700228,3.31308277,1.34635113,1.27372137,23.7798673,23.7790302,Passed,Passed,011F81,0288FFED7FDD0B0E9C580014,0289FFEF7FD60B0C9C5B000C,028AFFE47FD30B099C600015,028BFFE57FD60B089C540023,028CFFDE7FD60B079C650012,028DFFE67FD70B079C600017,028EFFD67FD40B099C5D0018,028FFFE07FDA0B0A9C5D0015,0290FFD17FDB0B0D9C610020,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544F3001A578800079C7000142721,02929C49,Passed,Passed,2500.58683,0286D93D77370B556E3B000C8A3E000F,Passed,02876E940019,Passed,67834,61503,65374,64122,67018,77684,69094,57708,61422,62560,71136,29620,26805,23.882897,23.8828967,23.8831732,23.8851213,23.885212,23.8854195,23.8855598,23.8855764,23.8857081,23.8839939,23.8844081,23.8866922,23.8872599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843599155,0.0828469781,0.0830778888,0.0823133512,0.0898431698,0.0862407585,0.0913304335,0.0847164801,0.0924835788,0.0920642091,0.0921312379,0.102810651,0.091841652,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10004,10003,10002,10002,10001,10002,10001,10001,10000,10.04,0.01,9.81,0.00,80.19,10.00,9.99,9996,10.01,10000,Passed,Passed,9.99,0.04,Passed,19483,35670,8439,16878,Passed,Passed,Passed,Passed,99999,99999,43858,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.8775,Passed,Passed,Passed,00:12:EA:11:02:A5,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230303687,18/01/2023 11:24:28 p. m.,519.21s,2,Passed,,0.187103,23.6848768,5.01160083,3.32754911,1.35004703,1.27201748,23.6844063,1.901999,Passed,Passed,011F81,0288FFC87FE00B0E9C02000E,0289FFCF7FD80B0C9C00000F,028AFFC87FCF0B089BFF001A,028BFFC47FD30B069C020016,028CFFCB7FD10B049C07000F,028DFFC57FD40B069C020019,028EFFC57FD20B079C050014,028FFFCE7FD70B089C030011,0290FFC87FD50B0C9C0F0015,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544DA00185756000A9C1A000F2721,02929BF0,Passed,Passed,2494.97295,0286DA5D77E50B636D8E0010896C0012,Passed,02876D9C001B,Passed,64548,56777,66788,62892,67511,79768,68366,63565,56538,65103,71692,33705,25775,23.8811347,23.8813471,23.8815601,23.883189,23.8834023,23.8835056,23.8835099,23.8835705,23.8837559,23.882049,23.8820893,23.8846048,23.8845958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10748406,0.109814344,0.122236248,0.106966775,0.101846253,0.100389386,0.0990559146,0.0994895433,0.0908424498,0.100139218,0.101593749,0.0950039367,0.101369829,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10001,10001,10001,10000,10000,10000,10000,10000,10001,10.07,0.01,9.97,0.00,80.24,10.00,9.99,9982,10.01,10010,Passed,Passed,10.03,0.04,Passed,19278,35950,8089,18004,Passed,Passed,Passed,Passed,99999,99999,42821,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.6555,Passed,Passed,Passed,00:12:EA:11:02:A6,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230304018,18/01/2023 11:34:51 p. m.,516.40s,1,Passed,,0.189163,23.6903772,5.01036327,3.32688267,1.34861244,1.27114927,23.6916566,2.03289601,Passed,Passed,011F81,0288FFDB7FEC0B129CAE0006,0289FFD57FE90B129CAD0008,028AFFCF7FE50B0D9CB0000B,028BFFCB7FE30B0E9CB0000E,028CFFCB7FE40B099CB0000D,028DFFCC7FE00B0B9CAF000F,028EFFC47FDE0B0C9CB2000E,028FFFCF7FE40B109CAE000E,0290FFC67FE80B129CBA000C,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0285452E000A5796FFFF9CBE000D2715,02929C9E,Passed,Passed,2505.86054,0286D98577610B676E9B00168AC4000A,Passed,02876ED60019,Passed,55802,56811,32210,82100,63639,66169,74384,66893,36855,37031,7733,68541,81278,23.8791569,23.879324,23.8795132,23.8814164,23.881329,23.8814903,23.8816637,23.8813375,23.8815437,23.8791085,23.8802718,23.8825887,23.8826092,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130710338,0.129513585,0.13212261,0.165983796,0.14027319,0.132964403,0.125519203,0.140598785,0.110118346,0.134395288,0.140721458,0.136534071,0.139008758,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10001,10002,10001,10001,10002,10000,10001,10002,10001,10.07,0.00,9.79,0.00,79.93,10.00,10.01,9996,10.01,10003,Passed,Passed,10.01,0.04,Passed,24532,58786,31305,28984,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.3016,Passed,Passed,Passed,00:12:EA:11:02:A7,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230303601,18/01/2023 11:37:49 p. m.,693.32s,2,Passed,,0.186035,23.8307554,4.98646137,3.33127447,1.34708857,1.27212029,23.8311936,23.8305882,Passed,Passed,011F81,0288FFC07FE80B0F9C7A000E,0289FFCA7FE10B0E9C7D0005,028AFFC97FD90B0C9C7C000B,028BFFC57FDE0B0A9C80000D,028CFFC77FD60B089C7B0010,028DFFC47FDB0B099C7A0011,028EFFC27FD80B0A9C7C000F,028FFFCE7FE10B0C9C820005,0290FFC37FE00B0E9C83000F,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544EC00195793000A9C9700082719,02929C65,Passed,Passed,2502.33209,0286DA4277CC0B676DF6000F89D60013,Passed,02876E4F001B,Passed,74817,64075,67348,69596,73042,81837,74369,65262,67204,70247,71841,24532,24209,23.8819309,23.8820455,23.8822069,23.8840055,23.8843288,23.8844482,23.8844917,23.8843431,23.8839428,23.8825014,23.8830786,23.8854428,23.8858029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135919292,0.157980677,0.164529627,0.143258857,0.130279177,0.133744411,0.135053827,0.13896131,0.131256607,0.124138532,0.127833611,0.120811965,0.123227477,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9997,9998,9998,9999,9999,9998,9999,9998,9998,10.06,0.01,9.89,0.01,80.28,10.00,10.00,9996,10.01,9980,Passed,Passed,10.04,0.04,Passed,19071,35670,8089,17561,Passed,Passed,Passed,Passed,99999,99999,41868,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.072,Passed,Passed,Passed,00:12:EA:11:02:A8,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
