,,,,,TestName,UUT Current Measurment,24 VDC Measurment,5 VDC Measurment,3.3 VDC Measurment,1.35 VDC Measurment,1.275 VDC Measurment,VDC w/18 VAC Power,VDC w/7 VAC Power,Program & Verify Hardware,Program & Verify Serial Number,Verify Software Number,AI1 Data Calibrated,AI2 Data Calibrated,AI3 Data Calibrated,AI4 Data Calibrated,AI5 Data Calibrated,AI6 Data Calibrated,AI7 Data Calibrated,AI8 Data Calibrated,AI9 Data Calibrated,AI1 Calibration,AI2 Calibration,AI3 Calibration,AI4 Calibration,AI5 Calibration,AI6 Calibration,AI7 Calibration,AI8 Calibration,AI9 Calibration,UIO1 Data Calibrated,2.5V Reference Data Calibrated,UIO1 Calibration,2.5V Reference Calibration,2.5V_Buf Reference,UI1 Data Calibrated,UI1 Calibration,AO1 Data Calibrated,AO1 Calibration,Binary Output 1 Led ON,Binary Output 2 Led ON,Binary Output 3 Led ON,Binary Output 4 Led ON,Binary Output 5 Led ON,Binary Output 6 Led ON,Binary Output 7 Led ON,Binary Output 8 Led ON,Binary Output 9 Led ON,Binary Output 10 Led ON,Binary Output 11 Led ON,Binary Output 12 Led ON,Binary Output 13 Led ON,24 VAC Binary Output 1,24 VAC Binary Output 2,24 VAC Binary Output 3,24 VAC Binary Output 4,24 VAC Binary Output 5,24 VAC Binary Output 6,24 VAC Binary Output 7,24 VAC Binary Output 8,24 VAC Binary Output 9,24 VAC Binary Output 10,24 VAC Binary Output 11,24 VAC Binary Output 12,24 VAC Binary Output 13,Binary Output 1 Led OFF,Binary Output 2 Led OFF,Binary Output 3 Led OFF,Binary Output 4 Led OFF,Binary Output 5 Led OFF,Binary Output 6 Led OFF,Binary Output 7 Led OFF,Binary Output 8 Led OFF,Binary Output 9 Led OFF,Binary Output 10 Led OFF,Binary Output 11 Led OFF,Binary Output 12 Led OFF,Binary Output 13 Led OFF,0 VAC Binary Output 1,0 VAC  Binary Output 2,0 VAC  Binary Output 3,0 VAC  Binary Output 4,0 VAC  Binary Output 5,0 VAC  Binary Output 6,0 VAC  Binary Output 7,0 VAC  Binary Output 8,0 VAC  Binary Output 9,0 VAC  Binary Output 10,0 VAC  Binary Output 11,0 VAC  Binary Output 12,0 VAC  Binary Output 13,Binary Input 1 High,Binary Input 2 High,Binary Input 3 High,Binary Input 4 High,Binary Input 5 High,Binary Input 6 High,Binary Input 7 High,Binary Input 8 High,Binary Input 9 High,Binary Input 10 High,Binary Input 11 High,Binary Input 12 High,Binary Input 13 High,Binary Input 14 High,Binary Input 15 High,Binary Input 16 High,Binary Input 1 Low,Binary Input 2 Low,Binary Input 3 Low,Binary Input 4 Low,Binary Input 5 Low,Binary Input 6 Low,Binary Input 7 Low,Binary Input 8 Low,Binary Input 9 Low,Binary Input 10 Low,Binary Input 11 Low,Binary Input 12 Low,Binary Input 13 Low,Binary Input 14 Low,Binary Input 15 Low,Binary Input 16 Low,AI1 Resistance Input Mode 10k,AI2 Resistance Input Mode 10k,AI3 Resistance Input Mode 10k,AI4 Resistance Input Mode 10k,AI5 Resistance Input Mode 10k,AI6 Resistance Input Mode 10k,AI7 Resistance Input Mode 10k,AI8 Resistance Input Mode 10k,AI9 Resistance Input Mode 10k,AO1 Voltage Output Mode 10V,AO1 Voltage Output Mode 0V,AO1 Current Output Mode 10 mA,AO1 Current Output Mode 0 mA,AO1 PWM Output Mode 80Hz,UI1 Voltage Input Mode 10V,UI1 Current Input Mode 10mA,UI1 Resistance Input Mode 10k,UIO1 Current Input Mode 10mA,UIO1 Resistance Input Mode 10k,UIO1 Binary Input Mode "0",UIO1 Binary Input Mode "1",UIO1 Voltage Output Mode 10V,UIO1 Voltage Output Mode 0V,UART Test,UART LED11 Test,UART LED12 Test,UART LED13 Test,UART LED14 Test,USB Host J2 Test,USB Device P13 Test,Ethernet Loockback Test,System LEDs Test ON,LED9 Test ON,LED10 Test ON,LED3 Test ON,System LEDs Test OFF,LED9 Test OFF,LED10 Test OFF,LED3 Test OFF,LCD Display 1 Test,LCD Display 2 Test,Push-Bottom Test,Rotary Switch Test,Setting Calibration RTC_CLK_OUT,RTC_CLK_OUT Test,Match Date Calibration,Incrementing Date,Mac Address Assigment,Mac Address Assigned,Hardware Programmed,Serial Number Programmed,Login to SO and Change Directory,Request Cert and Certificate Installed,PS Processor Version,Device Tree md5sum,Device Tree (copy) md5sum,Field Kernel md5sum,Field Kernel (copy) md5sum,Recovery Kernel md5sum,U-boot md5sum,Reset Controller,Disable Debug Console
S230306080,20/01/2023 05:02:27 p. m.,521.82s,1,Passed,,0.185669,23.8660585,5.01972244,3.31555048,1.35024635,1.27451722,23.8678084,23.8674834,Passed,Passed,011F81,0288FFE07FE10B089C79000F,0289FFD97FDD0B079C79000E,028AFFD67FD80B009C7A0012,028BFFD17FDB0B029C7A0015,028CFFD07FDB0AFB9C790015,028DFFCC7FDA0AFC9C790016,028EFFC97FD70AFE9C7B0015,028FFFD77FDD0B079C7A0012,0290FFCA7FDE0B099C840014,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544ED0015577E00149C8C001A2727,02929C66,Passed,Passed,2502.403,0286D92E774B0B5A6E33000D8A0B0016,Passed,02876E55001B,Passed,56675,56641,29869,76452,56675,58847,67572,55838,29869,32099,7733,63044,76531,23.8688824,23.8690171,23.869059,23.8709765,23.8710253,23.8709596,23.8709976,23.8713752,23.8713456,23.8688908,23.8699905,23.8721984,23.8722342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13636603,0.140147663,0.146133989,0.175066361,0.173551939,0.160949713,0.157852874,0.175684631,0.141007506,0.159169062,0.171865012,0.16113086,0.16476956,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9999,9999,9998,9999,9999,9999,9999,9999,9999,10.05,0.00,9.95,0.00,80.26,10.00,9.99,9994,10.01,10016,Passed,Passed,9.98,0.04,Passed,23210,50835,30956,26223,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.1812,Passed,Passed,Passed,00:12:EA:11:03:66,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230306673,20/01/2023 05:05:38 p. m.,712.74s,2,Passed,,0.186127,23.6518173,5.02176009,3.3077781,1.34863524,1.28116132,23.6516921,1.90820144,Passed,Passed,011F81,0288FFD77FE50B109C5F000C,0289FFDD7FE10B0F9C61000D,028AFFD87FDB0B0A9C5D0017,028BFFD67FDB0B089C620016,028CFFD37FD70B049C5B001F,028DFFD67FDB0B069C5E001B,028EFFCE7FDA0B099C63001A,028FFFD87FDD0B0A9C570022,0290FFCC7FDE0B0C9C65001D,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544FA0018576E00069C6D00182717,02929C50,Passed,Passed,2501.00855,0286D8C576F80B516E2E000D8A230012,Passed,02876E58001C,Passed,75269,63269,66704,67389,71542,79970,75726,64781,67993,70618,71708,20865,22160,23.8766188,23.8767208,23.8767851,23.8787534,23.878791,23.8786598,23.8788134,23.8786729,23.8787468,23.8775061,23.877651,23.8796766,23.8798232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127623641,0.14415879,0.161268015,0.139686999,0.120759856,0.129083508,0.12371624,0.111289925,0.116778686,0.114058509,0.108802546,0.101776229,0.098210948,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10001,10000,10000,10001,10000,9999,10000,10000,10000,10.03,0.01,9.90,0.02,80.39,9.99,9.99,9999,10.01,10006,Passed,Passed,9.98,0.04,Passed,17561,28984,7733,11943,Passed,Passed,Passed,Passed,99999,99999,44726,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.8374,Passed,Passed,Passed,00:12:EA:11:03:67,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230306309,20/01/2023 05:15:44 p. m.,522.79s,1,Passed,,0.186203,23.6531424,4.97662249,3.32100904,1.3468943,1.2750765,23.6546423,1.92491678,Passed,Passed,011F81,0288FFDE7FD90B099C4D000E,0289FFE17FDC0B099C4E000E,028AFFDA7FD70B059C4F0013,028BFFD97FD80B069C510015,028CFFDA7FD80B029C4D0018,028DFFDA7FD50B029C500015,028EFFD47FD10B039C530014,028FFFDC7FD80B069C510011,0290FFD47FE10B099C580015,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544C60015577B00139C5A001A2713,02929C41,Passed,Passed,2500.03582,0286D9E977A30B606E0C000E89ED0017,Passed,02876E380019,Passed,57248,57610,31535,78115,61312,63492,72119,58970,37119,37807,8089,63979,75171,23.8709134,23.8712977,23.871207,23.8730336,23.8731005,23.8732146,23.8731619,23.8732781,23.8733865,23.8707768,23.8720715,23.8744567,23.8743268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145980207,0.148568225,0.153631732,0.186825546,0.181915586,0.165118346,0.161036365,0.179194844,0.140645178,0.160993101,0.171952201,0.159553962,0.163239491,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10005,10003,10003,10002,10002,10001,10001,10003,10002,10.06,0.01,9.90,0.00,80.49,10.00,9.99,9998,10.01,10000,Passed,Passed,10.00,0.04,Passed,23039,51677,30600,24209,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.9312,Passed,Passed,Passed,00:12:EA:11:03:68,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230306431,20/01/2023 05:18:55 p. m.,713.79s,2,Passed,,0.188049,23.7357853,5.00537753,3.31379664,1.34937822,1.27211293,23.7360198,1.90925933,Passed,Passed,011F81,0288FFDF7FD60B0B9C740013,0289FFE47FD70B0A9C760013,028AFFDF7FD40B069C7F0013,028BFFDE7FD40B049C760020,028CFFDB7FD40B029C78001B,028DFFDE7FD00B039C750020,028EFFD57FD00B049C78001D,028FFFDF7FDA0B069C7C0013,0290FFD47FDC0B079C820019,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,0285450D0010579900119C88001A271D,02929C6D,Passed,Passed,2502.82825,0286D95177400B506E5A00108A410018,Passed,02876E2C001C,Passed,72152,61745,66872,65125,70301,78237,74427,63119,69596,68522,70723,27371,25925,23.8755216,23.8758533,23.8757326,23.877658,23.8779569,23.8777389,23.8779938,23.8779214,23.8781668,23.8767484,23.8768276,23.8792836,23.8792476,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802999847,0.0988475521,0.0941955213,0.0992539816,0.0971723352,0.100458166,0.109936501,0.121203273,0.125948558,0.126254273,0.132176924,0.123568242,0.138604693,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10008,10006,10005,10005,10004,10005,10004,10004,10003,10.05,0.01,10.05,0.00,80.38,9.99,9.99,9995,10.01,9986,Passed,Passed,9.99,0.04,Passed,18004,32321,7733,11647,Passed,Passed,Passed,Passed,99999,99999,42620,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.8745,Passed,Passed,Passed,00:12:EA:11:03:69,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230306126,20/01/2023 05:29:06 p. m.,521.44s,2,Passed,,0.186737,23.8746557,4.99987403,3.32472479,1.3466574,1.27306433,23.8747683,1.96797752,Passed,Passed,011F81,0288FFC77FD70B109C1D000B,0289FFCE7FDF0B109C190010,028AFFCC7FD60B0A9C210012,028BFFCB7FD70B099C16001D,028CFFCC7FD70B059C1A0018,028DFFC97FD70B069C180019,028EFFC67FD40B099C1D0016,028FFFD07FD80B0A9C180015,0290FFC67FDD0B0D9C220018,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544E8001A576A00029C23001D271E,02929C08,Passed,Passed,2496.47853,0286D9D977930B5C6E09000D89C40013,Passed,02876E60001B,Passed,72995,56191,65442,65442,71221,79127,74384,59751,61985,68695,70068,21430,22866,23.873549,23.8735632,23.8738053,23.8753754,23.8757937,23.8758041,23.8758918,23.8758758,23.876226,23.874676,23.8747245,23.8771029,23.8772052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130449861,0.143791579,0.146868509,0.131818226,0.127911394,0.126616661,0.129470054,0.131018478,0.129473271,0.124417713,0.124093439,0.12466004,0.121568048,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10001,10001,10001,10001,10001,10001,10002,10001,10001,10.06,0.01,9.93,0.00,80.32,9.99,9.99,9998,10.01,10012,Passed,Passed,10.04,0.04,Passed,18004,29112,7371,11943,Passed,Passed,Passed,Passed,99999,99999,45558,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.8281,Passed,Passed,Passed,00:12:EA:11:03:6A,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230306120,20/01/2023 05:32:30 p. m.,725.19s,1,Passed,,0.184677,23.7492688,5.00038265,3.32615457,1.34553485,1.27055486,23.7506151,1.87928042,Passed,Passed,011F81,0288FFDB7FE60B0D9C710008,0289FFDC7FE60B0E9C710007,028AFFD37FE20B0B9C700010,028BFFD47FDC0B0B9C710011,028CFFD67FE00B069C6E0014,028DFFD47FDD0B079C6D0017,028EFFD17FDB0B089C6F0016,028FFFD77FE10B0B9C71000F,0290FFCF7FE70B0E9C750016,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028545090013579600179C880011271D,02929C5C,Passed,Passed,2501.74146,0286D9EB77A10B606E24000C8A150010,Passed,02876E600019,Passed,57148,57578,33184,80919,59062,66406,74902,66126,34514,40352,8089,71906,79381,23.8698168,23.870183,23.8703701,23.8721914,23.8721917,23.8723513,23.8723299,23.8723349,23.8724826,23.8699917,23.8712121,23.8734309,23.8735933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892734151,0.0948346145,0.104580447,0.130962495,0.126334181,0.115538108,0.117280385,0.127721729,0.100727435,0.0989715451,0.113613534,0.122528367,0.112190906,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9997,9998,9998,9998,9999,10000,10000,9999,9999,10.07,0.01,9.89,0.00,80.30,10.00,10.00,9996,10.01,10011,Passed,Passed,9.97,0.04,Passed,23549,56400,30838,23882,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.2593,Passed,Passed,Passed,00:12:EA:11:03:6B,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230306268,20/01/2023 05:42:13 p. m.,520.10s,2,Passed,,0.189331,23.7287627,5.00164977,3.34093569,1.35062001,1.27019999,23.7287657,1.84954694,Passed,Passed,011F81,0288FFD27FE00B0C9C09000B,0289FFD87FDC0B099C07000C,028AFFD27FD80B039C090013,028BFFD27FD90B009BFE0021,028CFFD07FD60AFD9C040018,028DFFD07FD80AFE9C050017,028EFFC97FD20AFF9C070019,028FFFD47FDC0B039C04001A,0290FFC87FDE0B089C030028,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544EA0016577700109C1600202710,02929BF4,Passed,Passed,2495.27227,0286DB5C786C0B756DF3000F89F70012,Passed,02876DF5001C,Passed,69651,61745,64122,65487,62431,76961,69356,62431,65011,71016,71340,24692,23882,23.8741278,23.8742068,23.8744875,23.8761288,23.8764014,23.8765873,23.8768259,23.8767853,23.8768502,23.8754909,23.8758437,23.8779446,23.8781208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15316265,0.178869229,0.192155315,0.173550435,0.15826451,0.165237328,0.164000274,0.161236906,0.162991303,0.158320252,0.155257001,0.142479554,0.147689599,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9999,10000,10000,10000,10000,10000,10000,10001,10000,10.08,0.00,10.02,0.00,80.29,9.99,9.99,9997,10.01,10001,Passed,Passed,10.01,0.04,Passed,17783,27923,7733,14165,Passed,Passed,Passed,Passed,99999,99999,43151,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.7108,Passed,Passed,Passed,00:12:EA:11:03:6C,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230306678,20/01/2023 05:45:35 p. m.,721.70s,1,Passed,,0.188431,23.7157866,4.98737857,3.31564049,1.34797891,1.27020622,23.7176101,2.03801304,Passed,Passed,011F81,0288FFDF7FE30B0C9C34000C,0289FFD97FDD0B069C35000F,028AFFD57FD90B019C370012,028BFFD07FD80B039C380015,028CFFD27FD90AFD9C360016,028DFFCD7FD90AFE9C370015,028EFFCB7FD30AFE9C3C0012,028FFFD57FDA0B059C370012,0290FFCB7FE00B0B9C410014,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544D1000E576F00179C450018271B,02929C22,Passed,Passed,2498.12063,0286D95D77580B596DD1000C89B90011,Passed,02876E140019,Passed,55479,58317,33078,79914,58159,65239,74572,70372,37976,35100,7003,75726,82191,23.8696847,23.8697825,23.8697943,23.8716274,23.8717411,23.8718998,23.8719645,23.8720036,23.8720327,23.8696381,23.8706552,23.8728661,23.8730046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790846096,0.0812101718,0.0845961021,0.118645284,0.0987510399,0.101627737,0.101755685,0.119145621,0.0983049497,0.125258147,0.136363249,0.129713488,0.131731514,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9999,9999,9999,10000,10000,9999,9999,9999,9999,10.05,0.01,9.96,0.00,80.32,10.00,9.98,9990,10.01,10008,Passed,Passed,9.98,0.04,Passed,23882,60982,30116,29368,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.2769,Passed,Passed,Passed,00:12:EA:11:03:6D,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230306463,20/01/2023 05:56:54 p. m.,524.72s,1,Passed,,0.186691,23.7947487,5.0309764,3.31089936,1.34738303,1.27797943,23.7965589,1.95484992,Passed,Passed,011F81,0288FFC57FE50B0D9C20000B,0289FFD17FDF0B0C9C21000C,028AFFC17FDC0B079C210013,028BFFC87FDC0B0A9C210013,028CFFC97FDB0AFE9C1E0019,028DFFCE7FDA0B009C1E0018,028EFFC87FD60B049C210015,028FFFC77FDA0B099C1F0014,0290FFC67FD90B0A9C270019,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544E300105754000E9C2C001B2716,02929C0F,Passed,Passed,2496.91342,0286D932773A0B556E12000D8A020014,Passed,02876E3E0019,Passed,56156,58755,31421,80769,61175,66997,74616,63442,36226,38059,8439,70495,79575,23.8656939,23.8658426,23.8662676,23.8680164,23.8682129,23.8682732,23.868377,23.868472,23.8683964,23.8660307,23.8671675,23.8693636,23.8694962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112237996,0.116637784,0.116936969,0.145195453,0.13317168,0.128886497,0.121521095,0.136199898,0.111311277,0.131427483,0.138933602,0.131523738,0.130421762,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,9998,9999,9997,9999,9999,10000,9999,9997,9999,10.04,0.01,9.94,0.00,80.22,10.00,9.99,9997,10.01,10002,Passed,Passed,9.99,0.04,Passed,24371,51238,31189,24046,Passed,Passed,Passed,Passed,99999,99999,99999,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32770.2893,Passed,Passed,Passed,00:12:EA:11:03:6E,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230306397,20/01/2023 06:00:10 p. m.,720.89s,2,Passed,,0.187775,23.6938042,4.98542114,3.33700532,1.34993535,1.26924851,23.6940467,1.73333687,Passed,Passed,011F81,0288FFC37FE80B149C5A0000,0289FFCD7FE40B129C590000,028AFFC87FE20B0F9C530011,028BFFC57FE40B0D9C500018,028CFFC67FDF0B0A9C510013,028DFFC27FE00B0B9C520015,028EFFBF7FE10B0C9C580012,028FFFC97FE50B0E9C550010,0290FFC07FE60B109C570019,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544C7000C577700059C69000F2720,02929C46,Passed,Passed,2500.36317,0286DAB4781C0B726E4000128A53000C,Passed,02876E2F001A,Passed,71692,63467,69057,67307,71558,79530,73746,63219,71153,67389,70844,20284,22160,23.875176,23.8752719,23.8754904,23.8771947,23.8775813,23.8775155,23.8777302,23.8777158,23.8778883,23.8762723,23.8764473,23.8786377,23.8787666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098824721,0.0977343846,0.107200049,0.105122844,0.0951854583,0.094814852,0.0888858768,0.0914799409,0.0936927385,0.0879937334,0.0804123628,0.082283585,0.086040018,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10004,10002,10002,10002,10002,10003,10001,10002,10002,10.08,0.01,9.99,0.01,80.51,9.99,10.00,9998,10.01,10019,Passed,Passed,10.01,0.04,Passed,18222,29620,7733,12234,Passed,Passed,Passed,Passed,99999,99999,43346,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.9053,Passed,Passed,Passed,00:12:EA:11:03:6F,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
S230306252,20/01/2023 06:10:32 p. m.,519.67s,2,Passed,,0.186905,23.7778061,4.99997218,3.31671238,1.34905418,1.27252718,23.7782152,23.7773803,Passed,Passed,011F81,0288FFB17FE70B139C74000E,0289FFB87FE30B129C720015,028AFFBB7FE00B0F9C760013,028BFFB67FDF0B0E9C760019,028CFFBD7FE30B0C9C6F0024,028DFFB37FE00B0D9C6B0027,028EFFB67FE20B0E9C6D0027,028FFFBF7FE70B0E9C740016,0290FFB67FE90B119C78001E,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,028544C5000C57A2FFFB9C8E0008271C,02929C69,Passed,Passed,2502.54332,0286D97377580B5A6E1C00118A18000D,Passed,02876E8A001C,Passed,71119,58599,66277,65464,72135,79150,73151,60418,70653,70122,71988,16646,22339,23.8758507,23.8758004,23.8762035,23.8780962,23.8782779,23.8783555,23.8782065,23.8781766,23.878476,23.8772501,23.8771917,23.8794256,23.8797512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128632153,0.150526468,0.163994075,0.157221176,0.150023684,0.160100627,0.163529333,0.163702892,0.164557281,0.159301327,0.155882676,0.145984842,0.140507024,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,Passed,10001,10002,10001,10000,10000,10000,10000,9999,9999,10.06,0.01,10.07,0.00,80.32,9.99,10.02,9997,10.01,10009,Passed,Passed,9.99,0.04,Passed,16878,28193,7371,11943,Passed,Passed,Passed,Passed,99999,99999,42754,Passed,0,0,0,Passed,Passed,Passed,Passed,Passed,32769.8158,Passed,Passed,Passed,00:12:EA:11:03:70,Passed,Passed,Passed,Passed,25, 3a70eea449ac4a1d768753ec9c26c3d9, 3a70eea449ac4a1d768753ec9c26c3d9, 162441d06a4f1928a4d032085114e5d9, 162441d06a4f1928a4d032085114e5d9, 43f385263d267c78bc9e2f89d1e54cb7, c96afdbb7d6771e539bea3d6568e9be8,Passed,Passed
